# x
2.700000000000000000e+01 1.200000000000000000e+01
2.400000000000000000e+01 1.200000000000000000e+01
2.800000000000000000e+01 1.200000000000000000e+01
2.773333333333333428e+01 1.200000000000000000e+01
2.746666666666666501e+01 1.200000000000000000e+01
2.719999999999999929e+01 1.200000000000000000e+01
2.693333333333333357e+01 1.200000000000000000e+01
2.666666666666666785e+01 1.200000000000000000e+01
2.639999999999999858e+01 1.200000000000000000e+01
2.613333333333333286e+01 1.200000000000000000e+01
2.586666666666666714e+01 1.200000000000000000e+01
2.560000000000000142e+01 1.200000000000000000e+01
2.533333333333333215e+01 1.200000000000000000e+01
2.506666666666666643e+01 1.200000000000000000e+01
2.480000000000000071e+01 1.200000000000000000e+01
2.453333333333333144e+01 1.200000000000000000e+01
2.426666666666666572e+01 1.200000000000000000e+01
2.918895006179809570e+00 0.000000000000000000e+00
1.404953956604003906e+01 0.000000000000000000e+00
6.099079132080078125e+00 0.000000000000000000e+00
5.502794742584228516e+00 0.000000000000000000e+00
2.736842105263158076e-01 0.000000000000000000e+00
5.473684210526316152e-01 0.000000000000000000e+00
8.210526315789473673e-01 0.000000000000000000e+00
1.094736842105263230e+00 0.000000000000000000e+00
1.368421052631578760e+00 0.000000000000000000e+00
1.642105263157894735e+00 0.000000000000000000e+00
1.915789473684210265e+00 0.000000000000000000e+00
2.189473684210526461e+00 0.000000000000000000e+00
2.463157894736842213e+00 0.000000000000000000e+00
2.736842105263157521e+00 0.000000000000000000e+00
3.010526315789473717e+00 0.000000000000000000e+00
3.284210526315789469e+00 0.000000000000000000e+00
3.557894736842105665e+00 0.000000000000000000e+00
3.831578947368420529e+00 0.000000000000000000e+00
4.105263157894736281e+00 0.000000000000000000e+00
4.378947368421052921e+00 0.000000000000000000e+00
4.652631578947368673e+00 0.000000000000000000e+00
4.926315789473684426e+00 0.000000000000000000e+00
5.199999999999999289e+00 0.000000000000000000e+00
5.473684210526315042e+00 0.000000000000000000e+00
5.747368421052631682e+00 0.000000000000000000e+00
6.021052631578947434e+00 0.000000000000000000e+00
6.294736842105263186e+00 0.000000000000000000e+00
6.568421052631578938e+00 0.000000000000000000e+00
6.842105263157894690e+00 0.000000000000000000e+00
7.115789473684211330e+00 0.000000000000000000e+00
7.389473684210526194e+00 0.000000000000000000e+00
7.663157894736841058e+00 0.000000000000000000e+00
7.936842105263157698e+00 0.000000000000000000e+00
8.210526315789472562e+00 0.000000000000000000e+00
8.484210526315790091e+00 0.000000000000000000e+00
8.757894736842105843e+00 0.000000000000000000e+00
9.031578947368419819e+00 0.000000000000000000e+00
9.305263157894737347e+00 0.000000000000000000e+00
9.578947368421051323e+00 0.000000000000000000e+00
9.852631578947368851e+00 0.000000000000000000e+00
1.012631578947368460e+01 0.000000000000000000e+00
1.039999999999999858e+01 0.000000000000000000e+00
1.067368421052631611e+01 0.000000000000000000e+00
1.094736842105263008e+01 0.000000000000000000e+00
1.122105263157894761e+01 0.000000000000000000e+00
1.149473684210526336e+01 0.000000000000000000e+00
1.176842105263157734e+01 0.000000000000000000e+00
1.204210526315789487e+01 0.000000000000000000e+00
1.231578947368421062e+01 0.000000000000000000e+00
1.258947368421052637e+01 0.000000000000000000e+00
1.286315789473684212e+01 0.000000000000000000e+00
1.313684210526315788e+01 0.000000000000000000e+00
1.341052631578947185e+01 0.000000000000000000e+00
1.368421052631578938e+01 0.000000000000000000e+00
1.395789473684210513e+01 0.000000000000000000e+00
1.423157894736842266e+01 0.000000000000000000e+00
1.450526315789473486e+01 0.000000000000000000e+00
1.477894736842105239e+01 0.000000000000000000e+00
1.505263157894736992e+01 0.000000000000000000e+00
1.532631578947368212e+01 0.000000000000000000e+00
1.559999999999999964e+01 0.000000000000000000e+00
1.587368421052631540e+01 0.000000000000000000e+00
1.614736842105262937e+01 0.000000000000000000e+00
1.642105263157894512e+01 0.000000000000000000e+00
1.669473684210526443e+01 0.000000000000000000e+00
1.696842105263158018e+01 0.000000000000000000e+00
1.724210526315789238e+01 0.000000000000000000e+00
1.751578947368421169e+01 0.000000000000000000e+00
1.778947368421052744e+01 0.000000000000000000e+00
1.806315789473683964e+01 0.000000000000000000e+00
1.833684210526315894e+01 0.000000000000000000e+00
1.861052631578947469e+01 0.000000000000000000e+00
1.888421052631579045e+01 0.000000000000000000e+00
1.915789473684210265e+01 0.000000000000000000e+00
1.943157894736842195e+01 0.000000000000000000e+00
1.970526315789473770e+01 0.000000000000000000e+00
1.997894736842104990e+01 0.000000000000000000e+00
2.025263157894736921e+01 0.000000000000000000e+00
2.052631578947368496e+01 0.000000000000000000e+00
2.079999999999999716e+01 0.000000000000000000e+00
2.107368421052631646e+01 0.000000000000000000e+00
2.134736842105263221e+01 0.000000000000000000e+00
2.162105263157894797e+01 0.000000000000000000e+00
2.189473684210526017e+01 0.000000000000000000e+00
2.720000076293945312e+01 0.000000000000000000e+00
2.260000038146972656e+01 0.000000000000000000e+00
2.539999961853027344e+01 0.000000000000000000e+00
2.979999923706054688e+01 0.000000000000000000e+00
2.660000038146972656e+01 0.000000000000000000e+00
2.739999961853027344e+01 0.000000000000000000e+00
2.216842105263157947e+01 0.000000000000000000e+00
2.244210526315789522e+01 0.000000000000000000e+00
2.271578947368420742e+01 0.000000000000000000e+00
2.298947368421052673e+01 0.000000000000000000e+00
2.326315789473684248e+01 0.000000000000000000e+00
2.353684210526315468e+01 0.000000000000000000e+00
2.381052631578947398e+01 0.000000000000000000e+00
2.408421052631578974e+01 0.000000000000000000e+00
2.435789473684210549e+01 0.000000000000000000e+00
2.463157894736842124e+01 0.000000000000000000e+00
2.490526315789473699e+01 0.000000000000000000e+00
2.517894736842105274e+01 0.000000000000000000e+00
2.545263157894736850e+01 0.000000000000000000e+00
2.572631578947368425e+01 0.000000000000000000e+00
2.600000000000000000e+01 0.000000000000000000e+00
2.627368421052631575e+01 0.000000000000000000e+00
2.654736842105263150e+01 0.000000000000000000e+00
2.682105263157894370e+01 0.000000000000000000e+00
2.709473684210525946e+01 0.000000000000000000e+00
2.736842105263157876e+01 0.000000000000000000e+00
2.764210526315789451e+01 0.000000000000000000e+00
2.791578947368421026e+01 0.000000000000000000e+00
2.818947368421052602e+01 0.000000000000000000e+00
2.846315789473684532e+01 0.000000000000000000e+00
2.873684210526315397e+01 0.000000000000000000e+00
2.901052631578946972e+01 0.000000000000000000e+00
2.928421052631578902e+01 0.000000000000000000e+00
2.955789473684210478e+01 0.000000000000000000e+00
2.983157894736842053e+01 0.000000000000000000e+00
3.520000076293945312e+01 0.000000000000000000e+00
3.959999847412109375e+01 0.000000000000000000e+00
4.833726882934570312e+01 0.000000000000000000e+00
5.010406112670898438e+01 0.000000000000000000e+00
3.759999847412109375e+01 0.000000000000000000e+00
4.020000076293945312e+01 0.000000000000000000e+00
3.600000000000000000e+01 0.000000000000000000e+00
4.715940856933593750e+01 0.000000000000000000e+00
3.160000038146972656e+01 0.000000000000000000e+00
4.279999923706054688e+01 0.000000000000000000e+00
5.088930130004882812e+01 0.000000000000000000e+00
5.069298934936523438e+01 0.000000000000000000e+00
